,localx_X,localy_X,globalx_X,globaly_X,vlength_X,vwidth_X,vclass_X,vel_X,acc_X,laneID_X,dzone_X,int_X,section_X,direction_X,movement_X,space_headway_X,localx_Y,localy_Y,globalx_Y,globaly_Y,vlength_Y,vwidth_Y,vclass_Y,vel_Y,acc_Y,laneID_Y,dzone_Y,int_Y,section_Y,direction_Y,movement_Y,space_headway_Y,duration
2783,9.977,412.154,6452087.215,1873167.962,26.5,6.5,2,36.77,0.0,1,208.0,2.0,0.0,2.0,1.0,166.9,-44.348,563.252,6452109.535,1873325.848,17.0,7.0,2,31.65,1.53,3,201.0,0.0,3.0,4.0,1.0,42.45,4200
2784,-42.859,773.174,6452199.63,1873510.942,15.0,7.4,2,33.22,10.96,3,201.0,0.0,3.0,4.0,1.0,46.52,4.151,774.045,6452244.085,1873495.58,13.5,7.0,2,51.45,15.84,1,208.0,0.0,3.0,2.0,1.0,201.29,2000
2785,39.436,246.927,6452038.232000002,1873012.136,15.0,6.7,2,25.17,8.18,3,208.0,0.0,2.0,2.0,1.0,52.43,-29.263,197.544,6451955.976,1872992.906,16.2,7.2,2,39.31,-5.73,3,201.0,0.0,2.0,4.0,1.0,44.16,1700
2786,-45.522,554.711,6452104.75,1873318.627,17.0,7.0,2,32.48,5.37,3,201.0,0.0,3.0,4.0,1.0,69.53,-14.462,527.617,6452120.978999998,1873280.768,15.2,7.2,2,0.34,-1.14,12,203.0,0.0,3.0,4.0,1.0,21.86,5500
2787,-16.048,945.792,6452279.8829999985,1873666.404,13.0,7.2,2,34.81,-7.08,2,201.0,0.0,3.0,4.0,1.0,43.5,-3.855,950.801,6452293.132,1873665.856,15.0,7.4,2,26.68,0.0,1,203.0,0.0,3.0,4.0,1.0,40.52,9000
2788,28.135,256.366,6452031.278,1873024.11,13.5,6.5,2,0.0,0.0,2,207.0,0.0,2.0,2.0,1.0,28.7,22.916,155.524,6451988.208,1872934.172,16.6,6.5,2,20.29,-3.82,2,208.0,0.0,2.0,2.0,1.0,100.84,29100
2789,-16.279,639.929,6452168.114,1873382.717,15.0,7.0,2,0.13,0.0,12,203.0,0.0,3.0,4.0,1.0,26.06,-33.566,723.7689999999999,6452188.949,1873465.737,17.0,7.2,2,38.37,8.98,2,201.0,0.0,3.0,4.0,1.0,222.29,5400
2790,-28.873,280.603,6451989.806,1873070.055,15.0,7.0,2,35.04,-10.64,3,201.0,0.0,2.0,4.0,1.0,39.34,-29.178,135.128,6451932.237000002,1872935.177,15.6,7.5,2,47.72,4.54,3,201.0,0.0,2.0,4.0,1.0,60.29,1800
2791,-14.640999999999998,1074.3010000000004,6452346.14,1873779.373,13.7,7.2,2,14.79,10.92,1,203.0,3.0,0.0,4.0,1.0,56.5,-30.185,1111.856,6452350.022999999,1873815.187,19.5,7.4,2,48.08,11.21,2,201.0,3.0,0.0,4.0,1.0,63.9,12100
2792,-44.702,675.07,6452157.85,1873426.876,17.0,7.0,2,22.04,10.5,3,201.0,0.0,3.0,4.0,1.0,42.8,-16.116,550.66,6452129.4920000015,1873302.235,16.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,22.85,9000
2793,51.20399999999999,359.0730000000001,6452093.735,1873101.068,15.1,6.5,2,0.0,0.0,0,203.0,2.0,0.0,2.0,3.0,0.0,25.432,199.161,6452007.185,1872973.543,12.7,6.7,2,0.86,6.0,2,208.0,0.0,2.0,2.0,1.0,20.26,12500
2794,-25.184,502.893,6452100.588,1873263.164,15.7,7.2,2,51.3,2.46,1,201.0,0.0,3.0,4.0,1.0,207.02,14.678,478.206,6452125.749,1873223.629,14.3,6.7,2,40.5,-6.13,2,208.0,2.0,0.0,2.0,1.0,61.91,2000
2795,-14.517,486.28,6452102.972999998,1873243.548,16.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,0.0,26.588,459.913,6452127.043,1873199.886,12.8,6.4,2,27.84,-15.84,3,204.0,2.0,0.0,2.0,1.0,79.45,5600
2796,-15.475,613.867,6452157.52,1873358.891,14.2,7.4,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,21.89,-44.681,649.485,6452146.777000002,1873403.859,17.0,7.0,2,36.55,13.26,3,201.0,0.0,3.0,4.0,1.0,79.9,5500
2797,5.84,626.5880000000002,6452182.209,1873361.144,14.0,7.0,2,48.57,4.97,1,208.0,0.0,3.0,2.0,1.0,77.13,-15.587,690.429,6452190.669,1873427.905,17.0,7.2,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,23.33,4300
2798,-35.517,848.895,6452228.3089999985,1873578.815,16.3,7.4,2,3.52,-2.88,3,201.0,0.0,3.0,4.0,1.0,55.92,5.011,710.174,6452217.796,1873436.74,13.5,7.0,2,51.31,-0.29,1,208.0,0.0,3.0,2.0,1.0,192.31,4200
2799,-16.539,639.884,6452167.86,1873382.789,15.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,26.02,14.456,727.0980000000002,6452233.645,1873447.864,13.5,6.5,2,51.31,1.08,2,207.0,0.0,3.0,2.0,1.0,86.78,1300
2800,28.135,256.366,6452031.278,1873024.11,13.5,6.5,2,0.0,0.0,2,207.0,0.0,2.0,2.0,1.0,28.7,38.804,293.741,6452056.748,1873053.469,12.8,6.4,2,0.0,0.0,3,204.0,0.0,2.0,2.0,1.0,18.93,31800
2801,-41.325,425.835,6452051.155,1873206.943,17.0,7.0,2,35.87,5.99,3,201.0,2.0,0.0,4.0,1.0,78.07,33.808,401.571,6452101.728999998,1873146.307,19.1,7.0,2,28.78,3.92,3,208.0,2.0,0.0,2.0,1.0,83.05,2800
2802,36.331,214.30900000000003,6452023.015,1872983.398,12.2,7.0,2,0.0,0.0,3,208.0,0.0,2.0,2.0,1.0,27.56,18.49,92.089,6451959.891,1872877.241,14.3,6.7,2,17.11,-4.53,0,208.0,1.0,0.0,2.0,3.0,0.0,31700
2803,-5.022,735.941,6452219.951,1873464.313,13.1,7.4,2,0.0,0.0,11,204.0,0.0,3.0,4.0,1.0,71.87,16.117,665.672,6452208.342,1873391.565,13.5,7.0,2,51.01,11.69,2,208.0,0.0,3.0,2.0,1.0,122.74,4300
2804,14.999,523.592,6452145.764,1873264.34,16.6,6.5,2,41.41,0.0,2,208.0,0.0,3.0,2.0,1.0,128.24,-34.898,634.015,6452148.757,1873385.44,16.9,7.4,2,48.58,-4.25,2,201.0,0.0,3.0,4.0,1.0,66.46,2900
2805,29.152,314.512,6452056.775,1873076.357,14.5,7.0,2,10.03,-1.06,2,208.0,0.0,2.0,2.0,1.0,29.0,28.747,268.066,6452036.798,1873034.531,15.0,7.0,2,21.79,-11.2,2,205.0,0.0,2.0,2.0,1.0,46.45,51200
2806,-43.999,737.15,6452185.3670000015,1873482.329,15.0,7.4,2,23.4,-2.01,3,201.0,0.0,3.0,4.0,1.0,48.32,14.754,708.722,6452225.966,1873431.228,13.5,6.5,2,51.32,-1.73,2,207.0,0.0,3.0,2.0,1.0,88.49,2100
2807,37.454,241.85,6452034.562000001,1873008.427,19.1,7.0,2,0.0,0.0,3,208.0,0.0,2.0,2.0,1.0,27.83,24.378,197.885,6452005.704,1872972.792,16.6,6.5,2,16.6,-7.27,2,208.0,0.0,2.0,2.0,1.0,58.48,28000
2808,18.573,424.34,6452100.997,1873173.655,16.6,6.5,2,37.81,2.67,2,208.0,2.0,0.0,2.0,1.0,94.42,-15.69,505.759,6452110.376,1873261.604,16.3,7.4,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.48,5600
2809,-5.577000000000001,691.98,6452200.371,1873424.98,13.9,7.6,2,20.9,3.01,11,203.0,0.0,3.0,4.0,1.0,93.4,25.148000000000003,725.325,6452242.485,1873441.655,10.7,6.8,2,44.56,3.06,3,207.0,0.0,3.0,2.0,1.0,124.57,2000
2810,-44.91,516.049,6452088.529,1873283.574,14.7,7.4,2,37.0,2.71,3,201.0,0.0,3.0,4.0,1.0,85.29,16.139,657.932,6452205.211,1873384.919,16.6,6.5,2,51.31,-4.54,2,208.0,0.0,3.0,2.0,1.0,169.95,200
2811,-27.326,677.888,6452174.682999998,1873421.778,19.4,7.4,2,51.41,7.8,1,201.0,0.0,3.0,4.0,1.0,317.25,-44.16,625.673,6452136.807999998,1873381.983,17.0,7.0,2,22.01,0.0,3,201.0,0.0,3.0,4.0,1.0,48.12,9700
2812,-44.971,573.684,6452113.475,1873335.454,17.2,7.4,2,13.77,1.5,3,201.0,0.0,3.0,4.0,1.0,41.41,-35.551,585.789,6452127.238,1873342.31,16.2,7.2,2,14.55,5.19,2,201.0,0.0,3.0,4.0,1.0,42.16,15100
2813,-34.645,543.47,6452109.679,1873303.805,13.7,7.2,2,0.0,0.0,2,201.0,0.0,3.0,4.0,1.0,28.43,-45.092,600.148,6452124.879,1873359.386,17.2,7.4,2,9.1,-7.29,3,201.0,0.0,3.0,4.0,1.0,33.69,39900
2814,-34.645,543.47,6452109.679,1873303.805,13.7,7.2,2,0.0,0.0,2,201.0,0.0,3.0,4.0,1.0,28.43,-34.82,566.806,6452119.656,1873324.902,16.2,7.0,2,0.07,0.0,2,201.0,0.0,3.0,4.0,1.0,23.34,23600
2815,-6.477,1002.944,6452313.221,1873714.04,15.9,7.2,2,35.79,-0.81,1,203.0,0.0,3.0,4.0,1.0,62.71,37.715,890.738,6452311.596,1873595.601,15.0,7.0,2,47.89,-11.02,3,205.0,0.0,3.0,2.0,1.0,209.71,3700
2816,39.378,312.675,6452065.272999999,1873070.385,10.7,6.8,2,0.0,0.0,3,207.0,0.0,2.0,2.0,1.0,27.27,38.791,292.967,6452056.409,1873052.773,12.8,6.4,2,0.59,0.0,3,204.0,0.0,2.0,2.0,1.0,19.71,49800
2817,41.662,120.992,6451992.34,1872895.107,15.1,6.5,2,26.1,-0.17,4,203.0,0.0,2.0,2.0,1.0,0.0,37.454,241.85,6452034.562000001,1873008.427,19.1,7.0,2,0.0,0.0,3,208.0,0.0,2.0,2.0,1.0,27.83,30500
2818,-15.616,690.428,6452190.642000001,1873427.916,17.0,7.2,2,0.32,-3.08,12,203.0,0.0,3.0,4.0,1.0,23.33,-33.867,770.995,6452207.423,1873505.707,13.0,7.2,2,46.08,0.0,2,201.0,0.0,3.0,4.0,1.0,42.93,5900
2819,-31.318,900.6569999999998,6452249.607000002,1873627.529,13.8,7.4,2,0.7,0.27,3,201.0,0.0,3.0,4.0,1.0,22.0,4.422,752.538,6452235.637,1873475.103,13.5,7.0,2,51.32,-7.29,1,208.0,0.0,3.0,2.0,1.0,196.28,4700
2820,-44.665,700.6489999999999,6452168.917,1873449.744,17.0,7.0,2,4.92,8.03,3,201.0,0.0,3.0,4.0,1.0,26.74,-15.326,773.4780000000002,6452225.387,1873501.042,17.7,7.6,2,26.33,11.33,12,203.0,0.0,3.0,4.0,1.0,71.53,12800
2821,-24.13,601.966,6452144.555,1873351.93,15.7,7.2,2,51.3,0.0,1,201.0,0.0,3.0,4.0,1.0,202.46,-55.089,487.152,6452066.806,1873261.954,18.0,7.0,2,1.0,0.0,31,211.0,0.0,3.0,4.0,1.0,0.0,5300
2822,-29.482,266.797,6451983.467,1873057.908,15.0,7.0,2,37.0,14.97,3,201.0,0.0,2.0,4.0,1.0,39.45,-18.719,190.511,6451963.062999999,1872982.44,16.2,7.0,2,33.85,9.39,2,201.0,0.0,2.0,4.0,1.0,45.88,3600
2823,-4.871,927.246,6452283.335,1873643.936,15.0,7.4,2,26.68,0.0,1,203.0,0.0,3.0,4.0,1.0,37.96,-43.588,791.812,6452203.728999998,1873526.662,19.0,7.2,2,0.57,-2.88,3,211.0,0.0,3.0,4.0,1.0,24.88,10600
2824,53.904,442.402,6452140.507,1873170.086,14.5,6.5,2,0.0,0.0,2,211.0,0.0,0.0,3.0,1.0,0.0,-7.311,294.442,6452015.211,1873073.51,15.7,7.2,2,51.36,-15.14,1,201.0,0.0,2.0,4.0,1.0,199.67,200
2825,-7.015,1539.026,6452428.177999998,1874217.79,15.5,7.4,2,48.67,-5.41,1,201.0,4.0,0.0,4.0,1.0,177.3,37.94,1379.831,6452482.4739999985,1874064.094,13.5,6.5,2,53.21,13.4,4,208.0,0.0,4.0,2.0,1.0,0.0,2700
2826,17.402,798.7510000000002,6452264.029,1873515.267,13.5,6.5,2,51.85,-5.9,2,207.0,0.0,3.0,2.0,1.0,81.16,-12.809,791.307,6452232.985,1873517.086,13.7,7.2,2,14.38,-0.12,12,203.0,0.0,3.0,4.0,1.0,33.12,2200
2827,-13.769,1229.447,6452406.959,1873916.413,21.1,7.2,2,47.89,11.21,1,201.0,0.0,4.0,4.0,1.0,200.24,-39.042,1404.928,6452402.512,1874078.098,15.0,7.3,2,35.06,0.1,4,210.0,0.0,4.0,4.0,1.0,0.0,300
2828,29.418000000000006,312.118,6452056.011,1873074.092,15.0,7.0,2,2.89,-0.03,2,205.0,0.0,2.0,2.0,1.0,38.32,18.428,340.76199999999994,6452058.161,1873104.719,12.5,6.5,2,16.26,2.73,1,208.0,0.0,2.0,2.0,1.0,44.35,17400
2829,-16.684,1088.646,6452352.775,1873792.194,13.0,7.4,2,23.0,5.67,1,203.0,3.0,0.0,4.0,1.0,55.97,-10.128,1032.677,6452325.61,1873742.815,13.0,7.2,2,27.44,7.81,1,201.0,3.0,0.0,4.0,1.0,81.0,10200
2830,-45.012,763.0310000000002,6452195.698,1873506.09,14.3,7.2,2,5.81,7.22,3,201.0,0.0,3.0,4.0,1.0,29.7,-13.586,667.097,6452182.338,1873406.019,13.7,7.2,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,27.12,10000
2831,14.402,539.886,6452152.298,1873279.271,14.3,6.7,2,43.42,7.59,2,208.0,0.0,3.0,2.0,1.0,67.39,-4.144,581.8290000000002,6452153.807,1873325.1,16.2,7.2,2,18.96,3.71,11,203.0,0.0,3.0,4.0,1.0,70.02,3200
2832,-48.595,586.438,6452115.7820000015,1873348.585,19.0,7.2,2,30.43,3.52,3,211.0,0.0,3.0,4.0,1.0,47.98,-32.894,438.408,6452064.978999998,1873213.044,16.9,7.4,2,47.09,9.98,2,201.0,2.0,0.0,4.0,1.0,60.17,1100
2833,-5.572,878.298,6452266.57,1873597.979,15.8,7.4,2,22.15,-5.6,1,203.0,0.0,3.0,4.0,1.0,80.74,-43.646,791.4939999999998,6452203.572000002,1873526.35,19.0,7.2,2,1.31,-1.31,3,211.0,0.0,3.0,4.0,1.0,25.82,11000
2834,-39.396,801.6110000000001,6452210.655,1873534.866,15.0,7.4,2,10.36,11.88,3,201.0,0.0,3.0,4.0,1.0,42.57,-7.03,869.7610000000002,6452262.38,1873590.389,13.7,7.2,2,23.89,-2.11,1,203.0,0.0,3.0,4.0,1.0,29.87,7600
2835,-16.539,639.884,6452167.86,1873382.789,15.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,26.02,-25.146,693.727,6452183.482000002,1873435.01,19.5,7.4,2,44.71,9.92,1,201.0,0.0,3.0,4.0,1.0,211.66,4500
2836,-45.062,633.735,6452139.509,1873389.662,15.0,7.0,2,0.1,-2.42,3,201.0,0.0,3.0,4.0,1.0,20.22,-45.13,590.639,6452120.719,1873350.847,17.2,7.4,2,0.0,0.0,3,201.0,0.0,3.0,4.0,1.0,25.02,35200
2837,-45.13,590.639,6452120.719,1873350.847,17.2,7.4,2,0.0,0.0,3,201.0,0.0,3.0,4.0,1.0,25.02,-43.932,657.628,6452150.89,1873410.665,17.4,7.4,2,3.88,-3.9,3,201.0,0.0,3.0,4.0,1.0,23.87,34300
2838,-25.289,307.031,6452004.281,1873092.605,16.3,7.2,2,37.67,-0.25,2,201.0,0.0,2.0,4.0,1.0,161.15,-27.445,181.224,6451951.446,1872977.169,17.2,7.4,2,35.15,0.76,3,201.0,0.0,2.0,4.0,1.0,67.51,3500
2839,31.091,53.435,6451956.177,1872835.932,14.8,6.7,2,0.22,3.26,0,208.0,1.0,0.0,2.0,3.0,0.0,-27.099,131.086,6451932.62,1872930.657,17.2,7.4,2,36.62,-2.34,3,201.0,0.0,2.0,4.0,1.0,35.15,2100
2840,0.14800000000000002,887.508,6452274.9920000015,1873604.761,15.5,7.4,2,16.77,1.75,11,204.0,0.0,3.0,4.0,1.0,0.0,-1.3630000000000002,974.866,6452305.741,1873686.493,13.9,7.6,2,5.22,0.38,1,203.0,0.0,3.0,4.0,1.0,26.51,20500
2841,8.152999999999999,113.088,6451958.345,1872900.588,26.5,6.5,2,26.27,0.0,1,208.0,0.0,2.0,2.0,1.0,165.46,37.592,243.843,6452035.451,1873010.218,19.1,7.0,2,0.04,0.23,3,208.0,0.0,2.0,2.0,1.0,25.83,18400
2842,-42.488,775.607,6452200.35,1873512.014,16.3,7.4,2,32.99,14.87,3,201.0,0.0,3.0,4.0,1.0,129.99,-30.257,912.152,6452254.396000002,1873638.042,16.2,7.2,2,4.99,-0.25,3,201.0,0.0,3.0,4.0,1.0,31.92,1700
2843,-5.3889999999999985,517.939,6452124.945,1873268.104,17.7,7.6,2,21.71,-8.57,11,203.0,0.0,3.0,4.0,1.0,0.0,-45.808,488.132,6452075.591,1873258.806,17.0,7.0,2,40.3,0.0,3,201.0,0.0,3.0,4.0,1.0,84.31,4100
2844,50.994,356.2,6452092.025,1873098.765,15.1,6.5,2,3.37,4.65,0,203.0,2.0,0.0,2.0,3.0,0.0,36.331,214.30900000000003,6452023.015,1872983.398,12.2,7.0,2,0.0,0.0,3,208.0,0.0,2.0,2.0,1.0,28.01,22100
2845,-39.075,806.665,6452212.43,1873539.52,15.0,7.4,2,8.28,0.0,3,201.0,0.0,3.0,4.0,1.0,34.53,-5.051,735.94,6452219.924,1873464.324,13.1,7.4,2,0.41,-4.85,11,204.0,0.0,3.0,4.0,1.0,38.17,8700
2846,4.841,449.981,6452103.062000001,1873202.68,16.0,6.5,2,38.81,2.89,1,208.0,2.0,0.0,2.0,1.0,156.99,53.904,442.402,6452140.507,1873170.086,14.5,6.5,2,0.0,0.0,2,211.0,0.0,0.0,3.0,1.0,0.0,3600
2847,-55.82899999999999,476.586,6452061.549,1873252.756,18.0,7.0,2,9.03,10.21,0,211.0,2.0,0.0,4.0,3.0,0.0,14.976,560.644,6452161.825,1873297.701,13.9,6.9,2,46.15,11.35,2,208.0,0.0,3.0,2.0,1.0,73.08,1100
2848,-15.435,690.437,6452190.81,1873427.848,17.0,7.2,2,0.37,-3.09,12,203.0,0.0,3.0,4.0,1.0,23.34,-44.847,669.076,6452155.057999998,1873421.418,19.0,7.2,2,37.95,7.62,3,211.0,0.0,3.0,4.0,1.0,40.71,4600
2849,-34.492,625.2080000000002,6452145.272999999,1873377.278,13.0,7.2,2,47.18,-8.57,2,201.0,0.0,3.0,4.0,1.0,52.36,-14.232,591.976,6452149.132,1873338.633,18.4,7.2,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,20.48,4900
2850,-44.202,1634.439,6452383.378,1874298.291,17.0,7.0,2,0.0,0.0,4,201.0,0.0,5.0,4.0,1.0,38.21,-32.032,1633.72,6452395.219,1874301.192,15.0,7.0,2,0.0,0.0,2,201.0,0.0,5.0,4.0,1.0,0.0,69900
2851,28.029,789.418,6452271.432999998,1873503.201,10.7,6.8,2,44.19,10.16,3,207.0,0.0,3.0,2.0,1.0,106.58,-32.301,891.425,6452245.647999999,1873619.159,13.8,7.4,2,6.56,6.12,3,201.0,0.0,3.0,4.0,1.0,26.27,3900
2852,-6.792999999999998,212.312,6451982.381,1872997.982,15.7,7.2,2,51.3,-6.72,1,201.0,0.0,2.0,4.0,1.0,0.0,31.065,292.48,6452049.215,1873055.632,13.5,6.5,2,41.99,5.85,2,208.0,0.0,2.0,2.0,1.0,121.1,900
2853,49.458,1018.939,6452369.705,1873701.239,15.0,6.7,2,52.33,15.84,31,208.0,0.0,3.0,2.0,1.0,0.0,-4.773,1022.615,6452324.05,1873731.406,15.7,7.2,2,32.45,-13.42,1,203.0,3.0,0.0,4.0,1.0,72.01,2100
2854,-19.88,1013.737,6452305.826,1873729.665,15.0,7.4,2,32.62,8.87,2,201.0,0.0,3.0,4.0,1.0,137.87,-4.445,900.831,6452275.042,1873618.854,13.7,7.2,2,23.91,0.43,1,203.0,0.0,3.0,4.0,1.0,35.29,10500
2855,-15.475,613.867,6452157.52,1873358.891,14.2,7.4,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,21.89,-55.232,484.978,6452065.732999999,1873260.058,18.0,7.0,2,1.35,0.0,0,211.0,2.0,0.0,4.0,3.0,0.0,6400
2856,-16.539,639.884,6452167.86,1873382.789,15.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,26.02,14.765999999999998,502.234,6452136.259,1873245.204,14.3,6.7,2,40.36,4.1,2,208.0,0.0,3.0,2.0,1.0,64.5,5900
2857,-46.646,616.9590000000002,6452130.785,1873375.214,19.0,7.2,2,30.8,-1.46,3,211.0,0.0,3.0,4.0,1.0,42.85,13.601,480.135,6452125.616,1873225.776,13.9,6.9,2,43.49,9.77,2,208.0,2.0,0.0,2.0,1.0,68.64,3800
2858,-30.704,333.861,6452010.719,1873119.214,17.0,7.0,2,36.43,0.0,3,201.0,0.0,2.0,4.0,1.0,63.03,33.68,394.973,6452098.084,1873140.78,15.0,6.7,2,30.87,0.0,3,208.0,2.0,0.0,2.0,1.0,64.73,1400
2859,-42.357,800.794,6452207.555,1873534.866,19.0,7.2,2,4.81,-11.24,3,211.0,0.0,3.0,4.0,1.0,21.56,-9.898,809.823,6452241.24,1873533.924,13.7,7.2,2,20.93,8.43,12,203.0,0.0,3.0,4.0,1.0,49.79,25800
2860,25.191,621.9630000000002,6452197.659,1873348.527,14.3,6.7,2,33.09,-8.72,3,208.0,0.0,3.0,2.0,1.0,45.55,-34.126999999999995,735.27,6452193.448,1873476.36,15.0,7.4,2,41.05,8.93,2,201.0,0.0,3.0,4.0,1.0,209.08,3500
2861,33.058,124.449,6451985.704,1872901.588,15.5,7.0,2,46.8,7.12,3,203.0,0.0,2.0,2.0,1.0,77.89,43.967,43.473,6451963.837,1872821.571,15.2,6.5,2,3.95,-5.8,0,208.0,1.0,0.0,2.0,3.0,0.0,1900
2862,5.062,645.716,6452189.79,1873378.584,16.0,6.5,2,47.49,11.35,1,208.0,0.0,3.0,2.0,1.0,175.89,-5.505,489.32,6452112.411,1873242.373,17.7,7.6,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,0.0,200
2863,-37.355,822.837,6452218.852000001,1873554.461,15.0,7.4,2,0.0,0.0,3,201.0,0.0,3.0,4.0,1.0,25.09,-14.53,718.3810000000002,6452203.76,1873452.625,13.7,7.2,2,9.88,0.0,12,203.0,0.0,3.0,4.0,1.0,40.32,21500
2864,-20.277,339.145,6452022.381,1873119.549,16.9,7.4,2,43.52,6.46,2,201.0,0.0,2.0,4.0,1.0,52.29,-60.773,456.727,6452051.187000001,1873243.42,18.0,7.0,2,10.01,0.32,0,211.0,2.0,0.0,4.0,3.0,0.0,1100
2865,23.765,181.541,6451998.872,1872957.898,16.6,6.5,2,19.96,-2.03,2,208.0,0.0,2.0,2.0,1.0,74.82,37.912,269.675,6452045.765,1873032.037,14.3,6.7,2,0.0,0.0,3,208.0,0.0,2.0,2.0,1.0,24.07,33500
2866,6.65,430.725,6452094.294,1873185.481,16.0,6.5,2,38.72,-8.92,1,208.0,2.0,0.0,2.0,1.0,155.29,-4.091,585.602,6452155.494,1873328.478,16.2,7.2,2,19.43,-4.99,11,203.0,0.0,3.0,4.0,1.0,69.79,6000
2867,-13.586,667.097,6452182.338,1873406.019,13.7,7.2,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,27.21,-25.734,746.46,6452205.871,1873482.801,13.0,7.2,2,41.25,3.05,1,201.0,0.0,3.0,4.0,1.0,139.72,5100
2868,-9.568,347.05300000000005,6452035.609,1873122.573,15.7,7.2,2,51.48,0.0,1,201.0,0.0,2.0,4.0,1.0,204.07,-27.706,219.153,6451965.659,1873012.281,17.4,7.4,2,34.49,-8.48,3,201.0,0.0,2.0,4.0,1.0,44.76,4500
2869,-15.361,690.443,6452190.879,1873427.82,17.0,7.2,2,0.58,2.62,12,203.0,0.0,3.0,4.0,1.0,23.35,14.755,615.269,6452185.31,1873346.909,14.3,6.7,2,49.47,11.36,2,208.0,0.0,3.0,2.0,1.0,74.73,4300
2870,-36.372,387.098,6452034.647000001,1873171.522,17.0,7.0,2,40.03,-0.03,3,201.0,2.0,0.0,4.0,1.0,60.3,40.089,300.643,6452060.833,1873059.191,15.0,6.7,2,23.74,-2.86,3,208.0,0.0,2.0,2.0,1.0,48.28,3800
2871,38.161,264.777,6452043.92,1873027.493,14.3,6.7,2,0.0,0.0,3,208.0,0.0,2.0,2.0,1.0,28.96,38.804,293.741,6452056.748,1873053.469,12.8,6.4,2,0.0,0.0,3,204.0,0.0,2.0,2.0,1.0,18.93,48600
2872,-15.313,690.446,6452190.923,1873427.802,17.0,7.2,2,0.3,-3.12,12,203.0,0.0,3.0,4.0,1.0,23.35,31.848000000000006,681.541,6452229.544,1873399.299,12.8,6.4,2,17.83,0.0,3,204.0,0.0,3.0,2.0,1.0,187.83,3400
2873,-33.879,485.903,6452085.3670000015,1873251.614,13.0,7.2,2,39.85,-5.27,2,201.0,0.0,3.0,4.0,1.0,75.21,-5.582000000000002,532.599,6452131.143999998,1873281.406,16.2,7.2,2,15.18,-1.55,11,203.0,0.0,3.0,4.0,1.0,43.28,3200
2874,51.903,975.022,6452353.917,1873663.711,14.5,7.0,2,50.84,5.93,31,208.0,0.0,3.0,2.0,1.0,0.0,27.81,1091.595,6452390.702000001,1873768.745,21.0,8.0,2,24.41,0.0,3,208.0,3.0,0.0,2.0,1.0,367.14,8800
2875,-14.751,789.7339999999998,6452230.668,1873516.168,13.0,7.4,2,8.91,-5.05,12,203.0,0.0,3.0,4.0,1.0,34.49,21.165,852.427,6452283.413,1873564.914,16.6,6.5,2,51.61,-10.22,2,208.0,0.0,3.0,2.0,1.0,224.5,1600
2876,-18.274,273.271,6451996.319,1873058.945,16.9,7.4,2,36.23,-11.2,2,201.0,0.0,2.0,4.0,1.0,40.18,32.579,407.49,6452103.836,1873151.951,15.0,6.7,2,30.07,0.0,3,208.0,2.0,0.0,2.0,1.0,60.35,400
2877,-19.148,1126.367,6452365.271000002,1873823.332,13.0,7.2,2,7.95,5.84,1,201.0,0.0,4.0,4.0,1.0,50.68,-30.011,1116.415,6452351.517000001,1873818.385,19.5,7.4,2,39.17,11.89,2,201.0,3.0,0.0,4.0,1.0,64.75,18300
2878,-24.916,688.1010000000001,6452181.351,1873430.06,15.7,7.2,2,48.18,11.21,1,201.0,0.0,3.0,4.0,1.0,186.56,-44.664,656.268,6452149.669,1873409.82,17.0,7.0,2,31.18,10.11,3,201.0,0.0,3.0,4.0,1.0,80.33,11800
2879,9.372,1246.432,6452434.126,1873925.529,13.5,7.0,2,51.3,6.8,1,208.0,0.0,4.0,2.0,1.0,181.97,-25.017,1235.519,6452398.095,1873925.623,15.5,7.4,2,51.33,-7.72,2,201.0,0.0,4.0,4.0,1.0,197.31,1400
2880,-45.86,613.518,6452129.999,1873371.774,18.0,7.0,2,0.0,0.19,3,211.0,0.0,3.0,4.0,1.0,23.77,-14.517,486.28,6452102.972999998,1873243.548,16.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,0.0,22600
2881,-15.475,613.867,6452157.52,1873358.891,14.2,7.4,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,21.89,-25.431,729.835,6452198.919,1873467.683,13.0,7.2,2,42.04,2.38,1,201.0,0.0,3.0,4.0,1.0,143.62,5800
