Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,O_Zone,D_Zone,Int_ID,Section_ID,Direction,Movement,Preceding,Following,Space_Headway,Time_Headway,Location
70,523,628,1163070900,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,534,628,1163072000,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,438,628,1163062400,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,453,628,1163063900,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,496,628,1163068200,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,557,628,1163074300,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,346,628,1163053200,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,448,628,1163063400,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,354,628,1163054000,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,423,628,1163060900,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,353,628,1163053900,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,512,628,1163069800,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,484,628,1163067000,14.597000000000001,24.334,2230522.629,1375574.155,16.5,7.0,2,0.0,0.0,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.46,9999.99,peachtree
70,326,628,1163051200,14.597999999999999,24.307,2230522.629,1375574.156,16.5,7.0,2,0.87,-5.99,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.51,23.58,peachtree
982,6300,309,1163648600,14.130999999999998,24.374000000000002,2230522.145,1375574.164,16.0,7.0,2,9.48,1.75,1,101.0,222.0,0.0,1.0,2.0,1.0,869,0,50.27,5.3,peachtree
1123,6253,1515,1163655600,14.925999999999998,41.653,2230522.98,1375574.1709999999,17.0,7.0,2,9.74,-4.07,1,101.0,214.0,0.0,1.0,2.0,1.0,1122,0,39.56,4.06,peachtree
869,5645,1584,1163583100,13.709000000000001,24.284000000000002,2230521.74,1375574.178,16.0,7.0,2,1.08,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,28.55,26.43,peachtree
70,327,628,1163051300,14.595999999999998,24.358,2230522.63,1375574.1840000001,16.5,7.0,2,0.38,-4.64,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,20.47,53.87,peachtree
105,736,1661,1163092200,13.597999999999999,24.291999999999998,2230521.63,1375574.1940000001,16.0,7.0,2,26.74,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,102,0,73.43,2.75,peachtree
718,4468,933,1163465400,13.597999999999999,24.291999999999998,2230521.63,1375574.1940000001,16.5,7.0,2,21.14,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,715,0,72.88,3.45,peachtree
570,3410,818,1163359600,11.368,24.116999999999997,2230519.393,1375574.2,29.1,7.0,3,9.37,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,451,0,42.39,4.52,peachtree
869,5646,1584,1163583200,13.695,24.391,2230521.735,1375574.285,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,28.44,26.58,peachtree
36,219,1395,1163052200,23.443,42.501999999999995,2230531.508,1375574.291,16.6,7.0,2,14.55,-1.62,2,101.0,215.0,0.0,1.0,2.0,1.0,24,0,54.95,3.78,peachtree
840,5411,890,1163559700,23.568,25.215,2230531.642,1375574.3069999998,16.0,7.0,2,33.78,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,743,0,442.51,13.1,peachtree
209,1542,1038,1163172800,13.61,24.451999999999998,2230521.635,1375574.3159999999,16.5,7.0,2,7.71,-4.05,1,101.0,214.0,0.0,1.0,2.0,1.0,125,0,42.45,5.51,peachtree
382,2579,72,1163276500,22.569000000000003,25.171999999999997,2230530.643,1375574.345,16.0,7.0,2,29.64,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,381,0,30.51,1.03,peachtree
24,150,206,1163045300,24.035,42.611999999999995,2230532.116,1375574.346,18.0,7.0,2,15.84,3.2,2,101.0,202.0,0.0,1.0,2.0,1.0,21,0,72.4,4.57,peachtree
17,215,1717,1163051800,13.592,41.736000000000004,2230521.637,1375574.3590000002,15.5,7.0,2,3.87,0.97,1,101.0,214.0,0.0,1.0,2.0,1.0,15,39,24.13,6.23,peachtree
70,576,628,1163076200,14.585999999999999,24.574,2230522.634,1375574.362,16.5,7.0,2,2.72,11.21,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,27.03,9.94,peachtree
599,3584,44,1163388700,9.103,41.394,2230517.134,1375574.3669999999,15.0,7.0,2,13.98,0.0,1,101.0,201.0,0.0,1.0,2.0,1.0,593,0,500.14,35.78,peachtree
869,5647,1584,1163583300,13.681,24.497,2230521.7290000003,1375574.392,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,28.33,26.48,peachtree
869,5648,1584,1163583400,13.667,24.603,2230521.724,1375574.499,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,28.23,26.38,peachtree
859,5549,1625,1163573500,13.606,24.66,2230521.675,1375574.57,16.0,7.0,2,22.43,3.04,1,101.0,214.0,0.0,1.0,2.0,1.0,856,0,41.38,1.84,peachtree
1483,8093,1691,1163839600,14.511,42.05,2230522.578,1375574.583,15.6,7.0,2,14.19,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1476,0,87.3,6.15,peachtree
998,6440,529,1163662600,22.543000000000003,25.412,2230530.636,1375574.5869999998,16.0,7.0,2,35.25,0.0,2,101.0,206.0,0.0,1.0,2.0,1.0,994,0,884.28,25.09,peachtree
869,5649,1584,1163583500,13.652999999999999,24.709,2230521.719,1375574.606,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,28.12,26.28,peachtree
59,350,1476,1163065300,23.57,42.83,2230531.654,1375574.6269999999,14.5,7.0,2,21.28,-6.0,2,101.0,214.0,0.0,1.0,2.0,1.0,53,0,73.21,3.44,peachtree
60,366,712,1163066900,15.075999999999999,42.14,2230523.148,1375574.631,15.6,7.0,2,15.18,-2.85,1,101.0,206.0,0.0,1.0,2.0,1.0,39,0,210.1,13.84,peachtree
860,5549,1605,1163573500,24.373,25.605,2230532.451,1375574.6409999998,16.0,7.0,2,27.52,-2.01,2,101.0,214.0,0.0,1.0,2.0,1.0,851,0,80.01,2.91,peachtree
1011,6523,1397,1163670900,14.547,24.825,2230522.619,1375574.649,16.0,7.0,2,26.99,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,1000,0,260.91,9.67,peachtree
70,577,628,1163076300,14.572000000000001,24.904,2230522.649,1375574.6930000002,16.5,7.0,2,3.99,11.21,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,27.26,6.83,peachtree
869,5650,1584,1163583600,13.64,24.816,2230521.714,1375574.7130000002,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,28.01,26.18,peachtree
17,216,1717,1163051900,13.575,42.138999999999996,2230521.652,1375574.7480000001,15.5,7.0,2,3.92,-0.37,1,101.0,214.0,0.0,1.0,2.0,1.0,15,39,23.93,6.1,peachtree
125,916,1642,1163110200,12.012,24.693,2230520.1,1375574.7480000001,18.0,7.0,2,9.15,-5.48,1,101.0,214.0,0.0,1.0,2.0,1.0,120,0,43.42,4.75,peachtree
993,6396,902,1163658200,12.079,24.726999999999997,2230520.151,1375574.751,16.0,7.0,2,31.42,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,985,0,195.29,6.22,peachtree
1004,6474,1638,1163666000,24.467,25.747,2230532.581,1375574.765,16.0,7.0,2,39.28,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,994,0,883.95,22.5,peachtree
985,6327,948,1163651300,11.579,24.705,2230519.651,1375574.77,28.5,7.0,3,38.61,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,982,0,50.44,1.31,peachtree
719,4469,87,1163465500,23.955,25.72,2230532.069,1375574.779,16.0,7.0,2,22.04,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,716,0,53.19,2.41,peachtree
588,3506,76,1163369200,23.546,25.714000000000002,2230531.661,1375574.8059999999,16.0,7.0,2,21.65,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,582,0,56.82,2.62,peachtree
869,5651,1584,1163583700,13.626,24.921999999999997,2230521.7090000003,1375574.82,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,27.91,26.08,peachtree
404,2660,1670,1163284600,23.046999999999997,25.693,2230531.162,1375574.826,15.5,7.0,2,26.45,0.0,2,101.0,213.0,0.0,1.0,2.0,1.0,367,0,450.36,17.03,peachtree
1102,6078,799,1163638100,14.745999999999999,42.31100000000001,2230522.807,1375574.83,14.5,7.0,2,17.55,-8.67,1,101.0,214.0,0.0,1.0,2.0,1.0,984,0,62.78,3.58,peachtree
1012,6531,1368,1163671700,23.586,25.756,2230531.692,1375574.834,16.0,7.0,2,25.27,-1.93,2,101.0,215.0,0.0,1.0,2.0,1.0,1004,0,228.58,9.05,peachtree
926,5835,516,1163602100,23.066,25.748,2230531.193,1375574.884,16.0,7.0,2,18.35,-10.32,2,101.0,202.0,0.0,1.0,2.0,1.0,904,0,72.28,3.94,peachtree
869,5652,1584,1163583800,13.612,25.029,2230521.704,1375574.928,16.0,7.0,2,1.08,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,27.8,25.74,peachtree
53,311,1428,1163061400,22.982,43.18,2230531.082,1375574.935,15.5,7.0,2,22.69,10.72,2,101.0,214.0,0.0,1.0,2.0,1.0,36,0,72.98,3.22,peachtree
50,309,1573,1163061200,12.318,42.273999999999994,2230520.39,1375574.977,16.5,7.0,2,13.07,6.04,1,101.0,214.0,0.0,1.0,2.0,1.0,39,0,67.81,5.19,peachtree
63,383,925,1163068600,11.567,42.263999999999996,2230519.66,1375574.991,19.1,7.0,2,17.92,0.61,1,101.0,221.0,0.0,1.0,2.0,1.0,60,0,28.54,1.59,peachtree
1093,6042,212,1163634500,22.816999999999997,43.172,2230530.9469999997,1375575.0280000002,17.0,7.0,2,15.33,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,958,0,92.71,6.05,peachtree
869,5653,1584,1163583900,13.597999999999999,25.135,2230521.6980000003,1375575.035,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,27.69,25.88,peachtree
209,1543,1038,1163172900,13.562000000000001,25.171999999999997,2230521.664,1375575.071,16.5,7.0,2,7.43,-0.49,1,101.0,214.0,0.0,1.0,2.0,1.0,125,0,43.25,5.82,peachtree
839,5405,869,1163559100,13.719000000000001,25.239,2230521.8140000002,1375575.0890000002,16.1,7.0,2,22.27,11.33,1,101.0,214.0,0.0,1.0,2.0,1.0,837,0,58.04,2.61,peachtree
1123,6254,1515,1163655700,15.013,42.595,2230523.13,1375575.1069999998,17.0,7.0,2,9.51,-5.22,1,101.0,214.0,0.0,1.0,2.0,1.0,1122,0,39.93,4.2,peachtree
1000,6468,1576,1163665400,14.620999999999999,25.3,2230522.731,1375575.116,16.0,7.0,2,40.31,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,993,0,239.74,5.95,peachtree
982,6301,309,1163648700,14.071,25.272,2230522.183,1375575.135,16.0,7.0,2,9.71,6.17,1,101.0,222.0,0.0,1.0,2.0,1.0,869,0,51.64,5.32,peachtree
17,217,1717,1163052000,13.559000000000001,42.528,2230521.667,1375575.136,15.5,7.0,2,3.89,-0.18,1,101.0,214.0,0.0,1.0,2.0,1.0,15,39,23.83,6.13,peachtree
570,3411,818,1163359700,11.314,25.052,2230519.415,1375575.1369999999,29.1,7.0,3,9.37,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,451,0,41.46,4.42,peachtree
869,5654,1584,1163584000,13.584000000000001,25.241999999999997,2230521.693,1375575.142,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,27.59,25.78,peachtree
844,5458,160,1163564400,13.445,25.261,2230521.556,1375575.1730000002,16.0,7.0,2,20.51,0.0,1,101.0,223.0,0.0,1.0,2.0,1.0,837,0,237.02,11.56,peachtree
390,2479,1375,1163278200,13.306,42.573,2230521.419,1375575.2019999998,14.5,6.5,2,34.61,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,385,0,205.67,5.94,peachtree
70,578,628,1163076400,14.552,25.386,2230522.671,1375575.211,16.5,7.0,2,4.9,6.78,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,27.35,5.58,peachtree
39,275,1598,1163057800,12.525,42.52,2230520.6319999998,1375575.231,15.0,7.0,2,13.8,-3.03,1,101.0,214.0,0.0,1.0,2.0,1.0,17,0,42.29,3.06,peachtree
864,5577,1459,1163576300,14.039000000000001,25.324,2230522.171,1375575.2319999998,16.0,7.0,2,14.94,-5.74,1,101.0,215.0,0.0,1.0,2.0,1.0,859,0,45.0,3.01,peachtree
1311,8196,897,1163838200,14.524000000000001,25.425,2230522.645,1375575.2480000001,15.0,7.0,2,15.33,0.0,1,101.0,206.0,0.0,1.0,2.0,1.0,1309,0,59.39,3.87,peachtree
869,5655,1584,1163584100,13.57,25.348000000000003,2230521.688,1375575.249,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,27.48,25.68,peachtree
546,3201,265,1163350400,5.074,41.975,2230513.1659999997,1375575.2719999999,16.1,7.0,2,14.38,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,543,0,37.62,2.62,peachtree
21,98,209,1163040100,23.526999999999997,43.63399999999999,2230531.648,1375575.279,18.0,7.0,2,18.35,11.07,2,101.0,202.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,peachtree
1022,6558,1787,1163674400,12.059000000000001,25.259,2230520.171,1375575.28,16.0,7.0,2,19.56,-4.46,1,101.0,215.0,0.0,1.0,2.0,1.0,1011,0,70.39,3.6,peachtree
997,6428,132,1163661400,11.058,25.184,2230519.171,1375575.289,16.0,7.0,2,28.64,0.0,1,101.0,223.0,0.0,1.0,2.0,1.0,990,0,207.49,7.24,peachtree
118,859,1362,1163104500,23.526,26.214000000000002,2230531.681,1375575.3059999999,16.0,7.0,2,28.11,0.0,2,101.0,215.0,0.0,1.0,2.0,1.0,116,0,45.94,1.63,peachtree
601,3553,938,1163373900,23.576,26.239,2230531.71,1375575.334,14.0,7.0,2,17.22,-4.11,2,101.0,214.0,0.0,1.0,2.0,1.0,598,0,44.68,2.59,peachtree
869,5656,1584,1163584200,13.557,25.454,2230521.683,1375575.356,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,27.38,25.58,peachtree
1322,7328,112,1163763100,7.486000000000001,42.302,2230515.596,1375575.4030000002,15.0,7.0,2,37.37,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,peachtree
15,50,1713,1163035300,12.294,42.743,2230520.472,1375575.414,18.0,7.0,2,17.29,-10.02,1,101.0,214.0,0.0,1.0,2.0,1.0,2,0,238.68,13.8,peachtree
1322,8268,950,1163845400,14.308,25.581999999999997,2230522.442,1375575.4230000002,16.0,7.0,2,38.55,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1309,0,266.3,6.91,peachtree
587,3447,673,1163375000,7.561,42.33,2230515.673,1375575.425,16.0,7.0,2,25.46,0.0,11,101.0,223.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,peachtree
869,5657,1584,1163584300,13.543,25.56,2230521.6780000003,1375575.4630000002,16.0,7.0,2,1.07,0.03,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,27.27,25.49,peachtree
999,6452,29,1163663800,6.063,24.973000000000003,2230514.175,1375575.483,16.0,7.0,2,24.32,0.0,11,101.0,201.0,0.0,1.0,2.0,1.0,0,0,0.0,0.0,peachtree
17,218,1717,1163052100,13.542,42.915,2230521.682,1375575.524,15.5,7.0,2,3.88,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,15,39,23.76,6.12,peachtree
869,5658,1584,1163584400,13.529000000000002,25.666999999999998,2230521.673,1375575.57,16.0,7.0,2,1.08,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,27.16,25.15,peachtree
545,3188,680,1163349100,22.516,43.715,2230530.691,1375575.594,17.1,7.0,2,33.74,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,410,0,602.27,17.85,peachtree
125,917,1642,1163110300,11.968,25.574,2230520.1040000003,1375575.5969999998,18.0,7.0,2,8.72,3.06,1,101.0,214.0,0.0,1.0,2.0,1.0,120,0,42.72,4.9,peachtree
742,4653,1335,1163483900,15.003,25.822,2230523.154,1375575.606,16.0,7.0,2,19.02,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,738,0,74.83,3.93,peachtree
990,6359,951,1163654500,14.034,25.811,2230522.188,1375575.6730000002,16.0,7.0,2,24.82,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,985,0,87.49,3.52,peachtree
869,5659,1584,1163584500,13.515,25.773000000000003,2230521.668,1375575.678,16.0,7.0,2,1.08,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,27.06,25.05,peachtree
70,406,775,1163070900,14.700999999999999,43.188,2230522.87,1375575.706,17.5,7.0,2,20.32,-10.24,1,101.0,212.0,0.0,1.0,2.0,1.0,63,0,40.43,1.99,peachtree
1152,6393,1378,1163669600,12.536,43.041000000000004,2230520.6890000002,1375575.731,16.0,7.0,2,35.15,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1147,0,94.09,2.68,peachtree
36,220,1395,1163052300,23.56,43.971000000000004,2230531.749,1375575.755,16.6,7.0,2,14.15,-5.91,2,101.0,215.0,0.0,1.0,2.0,1.0,24,0,53.52,3.78,peachtree
599,3585,44,1163388800,8.947000000000001,42.784,2230517.091,1375575.765,15.0,7.0,2,13.98,0.0,1,101.0,201.0,0.0,1.0,2.0,1.0,593,0,504.07,36.06,peachtree
985,6328,948,1163651400,11.537,25.705,2230519.69,1375575.77,28.5,7.0,3,38.61,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,982,0,51.98,1.35,peachtree
410,2696,168,1163288200,11.537,25.705,2230519.69,1375575.77,19.0,7.0,2,31.25,0.0,1,101.0,202.0,0.0,1.0,2.0,1.0,409,0,80.07,2.56,peachtree
869,5660,1584,1163584600,13.501,25.88,2230521.662,1375575.785,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,26.95,25.19,peachtree
70,579,628,1163076500,14.529000000000002,25.941999999999997,2230522.693,1375575.7869999998,16.5,7.0,2,5.36,2.02,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,27.36,5.1,peachtree
209,1544,1038,1163173000,13.529000000000002,25.893,2230521.693,1375575.815,16.5,7.0,2,7.52,2.08,1,101.0,214.0,0.0,1.0,2.0,1.0,125,0,44.04,5.86,peachtree
847,5482,832,1163566800,23.004,26.691999999999997,2230531.2,1375575.825,16.0,7.0,2,30.49,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,846,0,43.66,1.43,peachtree
543,3180,58,1163348300,6.044,42.648,2230514.1890000002,1375575.861,17.0,7.0,2,23.33,-8.35,11,101.0,201.0,0.0,1.0,2.0,1.0,542,0,45.53,1.95,peachtree
869,5661,1584,1163584700,13.487,25.986,2230521.6569999997,1375575.892,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,26.84,25.09,peachtree
24,151,206,1163045400,24.026999999999997,44.17100000000001,2230532.234,1375575.907,18.0,7.0,2,15.64,4.49,2,101.0,202.0,0.0,1.0,2.0,1.0,21,0,71.9,4.6,peachtree
17,219,1717,1163052200,13.526,43.303999999999995,2230521.6969999997,1375575.9130000002,15.5,7.0,2,3.88,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,15,39,23.68,6.1,peachtree
89,510,1273,1163081300,12.785,43.24,2230521.036,1375575.949,16.5,7.0,2,51.3,-12.27,1,101.0,214.0,0.0,1.0,2.0,1.0,85,0,64.47,1.26,peachtree
1123,6255,1515,1163655800,15.03,43.511,2230523.23,1375575.981,17.0,7.0,2,9.58,-3.51,1,101.0,214.0,0.0,1.0,2.0,1.0,1122,0,40.36,4.21,peachtree
619,3755,1113,1163405800,12.036,43.255,2230520.208,1375575.9840000002,16.0,7.0,2,20.62,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,597,0,1067.12,51.75,peachtree
869,5662,1584,1163584800,13.474,26.092,2230521.652,1375575.999,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,26.74,24.99,peachtree
1483,8094,1691,1163839700,14.433,43.467,2230522.615,1375576.0019999999,15.6,7.0,2,14.19,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1476,0,85.76,6.04,peachtree
385,2432,686,1163273500,13.710999999999999,43.458999999999996,2230521.894,1375576.052,21.0,7.0,2,42.95,0.0,1,101.0,206.0,0.0,1.0,2.0,1.0,370,0,304.04,7.08,peachtree
352,3367,1156,1163367000,-4.167,42.006,2230503.957,1375576.052,15.0,6.5,2,30.39,-0.23,1,121.0,201.0,0.0,1.0,4.0,1.0,0,455,0.0,0.0,peachtree
570,3412,818,1163359800,11.261,25.987,2230519.438,1375576.073,29.1,7.0,3,9.37,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,451,0,40.52,4.32,peachtree
869,5663,1584,1163584900,13.46,26.199,2230521.647,1375576.106,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,26.63,24.89,peachtree
671,4066,818,1163436900,14.543,43.604,2230522.706,1375576.125,16.5,7.0,2,20.17,-2.59,1,101.0,214.0,0.0,1.0,2.0,1.0,619,0,85.83,4.26,peachtree
1311,7246,1608,1163754900,13.115,43.483999999999995,2230521.3030000003,1375576.125,15.0,7.0,2,20.72,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,1293,0,65.95,3.18,peachtree
982,6302,309,1163648800,14.013,26.25,2230522.222,1375576.135,16.0,7.0,2,10.49,9.05,1,101.0,222.0,0.0,1.0,2.0,1.0,869,0,52.88,5.04,peachtree
95,585,2191,1163088800,14.001,43.641999999999996,2230522.206,1375576.144,18.0,7.0,2,26.41,-8.35,1,101.0,214.0,0.0,1.0,2.0,1.0,89,0,307.03,11.63,peachtree
60,367,712,1163067000,15.013,43.68899999999999,2230523.207,1375576.159,15.6,7.0,2,14.54,-9.67,1,101.0,206.0,0.0,1.0,2.0,1.0,39,0,211.54,14.55,peachtree
856,5531,1480,1163571700,12.552999999999999,26.2,2230520.7430000002,1375576.1809999999,22.0,7.0,2,21.92,0.0,1,101.0,215.0,0.0,1.0,2.0,1.0,850,0,78.65,3.59,peachtree
120,867,1651,1163105300,12.542,26.148000000000003,2230520.741,1375576.206,18.0,7.0,2,20.6,-10.89,1,101.0,214.0,0.0,1.0,2.0,1.0,112,0,80.65,3.92,peachtree
718,4469,933,1163465500,13.014000000000001,26.268,2230521.208,1375576.211,16.5,7.0,2,21.14,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,715,0,73.64,3.48,peachtree
869,5664,1584,1163585000,13.446,26.305,2230521.642,1375576.2130000002,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,26.52,24.79,peachtree
219,1619,1740,1163180500,12.375,26.228,2230520.568,1375576.2230000002,16.0,7.0,2,24.45,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,218,0,38.05,1.56,peachtree
50,310,1573,1163061300,12.312999999999999,43.603,2230520.508,1375576.241,16.5,7.0,2,14.11,12.08,1,101.0,214.0,0.0,1.0,2.0,1.0,39,0,68.6,4.86,peachtree
1004,6475,1638,1163666100,24.403000000000002,27.246,2230532.639,1375576.264,16.0,7.0,2,39.28,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,994,0,882.45,22.47,peachtree
846,5467,59,1163565300,23.983,27.234,2230532.219,1375576.2859999998,16.0,7.0,2,33.03,0.0,2,101.0,202.0,0.0,1.0,2.0,1.0,840,0,220.28,6.67,peachtree
851,5520,1602,1163570600,23.44,27.204,2230531.676,1375576.3,16.0,7.0,2,29.55,0.0,2,101.0,214.0,0.0,1.0,2.0,1.0,840,0,424.98,14.38,peachtree
17,220,1717,1163052300,13.509,43.692,2230521.712,1375576.301,15.5,7.0,2,3.88,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,15,39,23.59,6.08,peachtree
869,5665,1584,1163585100,13.433,26.410999999999998,2230521.637,1375576.32,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,26.42,24.69,peachtree
70,580,628,1163076600,14.505,26.506999999999998,2230522.714,1375576.33,16.5,7.0,2,5.48,-0.29,1,101.0,222.0,0.0,1.0,2.0,1.0,69,0,27.36,4.99,peachtree
743,4661,1494,1163484700,23.802,27.435,2230532.0330000003,1375576.365,16.5,7.0,2,26.65,-1.76,2,101.0,214.0,0.0,1.0,2.0,1.0,737,0,76.07,2.85,peachtree
125,918,1642,1163110400,11.995999999999999,26.418000000000003,2230520.164,1375576.427,18.0,7.0,2,8.4,4.31,1,101.0,214.0,0.0,1.0,2.0,1.0,120,0,42.06,5.01,peachtree
869,5666,1584,1163585200,13.419,26.518,2230521.6319999998,1375576.428,16.0,7.0,2,1.08,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,26.31,24.36,peachtree
842,5426,850,1163561200,18.402,26.971,2230526.635,1375576.476,16.0,7.0,2,40.62,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,839,0,51.64,1.27,peachtree
1102,6079,799,1163638200,14.825,44.021,2230523.071,1375576.5180000002,14.5,7.0,2,16.66,-9.13,1,101.0,214.0,0.0,1.0,2.0,1.0,984,0,61.08,3.67,peachtree
869,5667,1584,1163585300,13.405,26.625,2230521.626,1375576.535,16.0,7.0,2,1.07,0.0,1,101.0,214.0,0.0,1.0,2.0,1.0,864,0,26.2,24.49,peachtree
209,1545,1038,1163173100,13.499,26.642,2230521.721,1375576.54,16.5,7.0,2,7.86,4.39,1,101.0,214.0,0.0,1.0,2.0,1.0,125,0,44.78,5.7,peachtree
